    21, 22, 12, 19, 15, 19, 34, 20, 29, 30, 22, 26, 35, 28, 27, 28, 38,
    11, 39, 31, 24, 28, 17, 22, 35, 25, 27, 32, 14, 21, 35, 37, 29, 41,
    12, 26, 38, 31, 28, 10, 21, 10, 13, 15, 26, 17, 19, 40, 39, 35, 17,
    18, 20, 30, 19, 13, 11, 12, 38, 32, 11, 37, 36, 28],
   [50,  6, 38, 36, 20, 23, 18, 33, 39,  5, 34,  8, 29, 41, 37, 44, 56,
    21, 50, 55, 52, 36, 25, 32, 23, 28, 39, 12, 40, 43, 31, 18, 30, 11,
    15, 52, 35, 34, 50, 12, 35, 51, 18, 40, 33, 36,  7, 40, 48, 24, 23,
    42, 43, 35, 34,  8, 11,  7, 13, 22, 30, 56, 43, 28, 55, 12, 47, 28,
    23, 48, 56, 12, 49, 42, 23,  5, 17, 18, 46, 56, 28, 30, 14, 22, 47,
    27, 12, 10, 10, 12, 38, 13, 34,  5, 34, 48, 20,  6, 14, 53, 44, 42,
    11, 42, 49, 36, 15, 12, 13, 54, 16, 53,  5, 22, 18, 26, 34,  9, 36,
    36, 12,  9, 36, 55, 25, 43, 17, 33, 51, 25, 11, 56, 40, 41, 36, 56,
     5,  8, 20, 38, 30, 40, 34, 41, 10, 22, 52,  7, 42, 30, 48, 16, 54,
    15, 16, 37, 13, 33,  5, 23, 32, 29, 52, 48,  6, 31, 36, 21, 42, 12,
    50, 51, 36, 37, 32, 27, 27, 17, 11, 15, 50, 23, 50, 52, 34, 27, 40,
    12, 18,  7,  7, 39, 27, 30,  6, 13, 24, 39, 38, 50],
   [ 4,  4, 30, 38, 11,  9, 28, 12, 32, 22, 26, 37,  5,  3, 16, 23, 17,
     5, 18, 22,  4,  3, 37, 16, 10, 20, 42, 23, 35, 17,  6, 13, 24, 19,
    39, 40, 42, 34, 26, 13, 15, 25, 28, 11, 21, 35, 28, 21, 11, 14, 28,
    36, 23, 39, 10, 30, 35, 12,  7, 12, 33, 24, 39, 34, 10, 17, 19,  5,
    20, 12,  4, 24, 22, 12, 35, 29,  8,  7,  6, 13,  8, 20, 36, 42, 32,
    39, 27, 29, 20, 30, 22, 26, 37, 24, 17, 42, 11, 15, 21, 36,  3, 16,
     9, 20, 34, 38,  9,  4, 35, 38, 13, 15, 26, 16, 29,  6, 15,  6,  3,
     8, 26, 11,  7,  3, 29, 18, 28, 14, 35, 17, 28, 28, 13,  4, 17, 14,
    18, 10,  9, 29, 35, 37, 30, 20, 35,  7, 13, 26, 18,  4, 21, 19, 39,
    27, 39, 23, 17, 25, 27, 26, 15,  6, 36, 36, 31, 36, 10, 18, 36, 36,
    21, 21, 19, 42, 24, 37, 24, 31,  5,  9, 13, 12,  8, 17, 36, 42, 18,
    28, 41, 32, 28, 14,  5, 19, 14, 25, 11, 23, 27, 10],
   [33, 27, 30, 33, 33, 39, 35, 10, 38, 30, 36,  9, 15,  8, 38, 11, 34,
    25, 35, 10, 35, 11, 17, 17, 30, 35,  5, 38, 34, 17, 17, 15, 26, 36,
    19, 18, 12, 39, 34, 31,  7,  8, 32, 19,  5, 32, 25, 21, 20, 16, 38,
    30, 38, 22, 26, 37, 40,  5, 27, 33, 40, 35, 33, 22, 37, 35, 40, 40,
     5, 24, 17,  8, 29, 38,  6, 17, 37, 23, 39, 12,  8, 38, 28, 14, 36,
    24,  7, 25, 38, 34, 35, 25, 20, 31, 18,  6, 12, 19, 13, 33, 37,  7,
    21, 27,  7, 22, 23, 28, 23, 30, 33, 19, 34, 15,  9, 14, 37, 17, 26,
    31, 38, 25, 18, 27,  6, 12, 17, 28,  5, 18, 33, 16, 20, 24, 38, 30,
    40, 33, 39, 15,  9, 38, 31, 16, 18, 15, 26, 12, 37, 15, 20, 25,  6,
    26, 26, 13, 40,  9, 26, 13, 10, 12, 16, 39, 25, 34, 29, 17, 39, 22,
    28, 16, 14, 33, 26, 12, 18, 29, 36, 30, 26, 32, 35, 33,  9, 32, 34,
    36, 21, 21, 39, 24,  8,  5, 15, 11,  7, 29, 36, 11],
   [32, 54, 59,  9,  9, 59, 43, 44, 32, 57, 45, 45, 33, 39, 15, 51, 42,
     9,  6, 42, 27, 15, 37, 22, 59, 32, 12, 24, 56,  9, 49, 18,  8, 30,
    54, 39, 37, 24, 15, 30, 45, 28, 29, 17, 50, 32, 43, 50, 41, 41, 43,
    15, 32, 49,  7, 14, 30, 59, 53, 38, 47, 14, 13, 15,  9, 15, 42, 31,
    38, 37, 58, 12, 19, 55, 57, 10, 54, 53, 33, 28, 40,  9, 55, 48, 38,
    49, 51, 28, 52,  5, 14, 41, 53, 19, 56, 15, 17, 32, 57, 36, 33, 46,
    50, 17, 34, 29, 16, 40, 44, 40, 22, 32, 44, 25, 19, 59, 50, 46, 40,
    50, 28, 60, 28, 16, 25, 26,  9, 10, 53, 58, 24, 34, 56, 34,  5, 35,
    48, 49, 26, 34, 16, 19, 20, 14,  7, 59, 28, 42, 31, 55, 57, 14,  9,
    50,  5, 40, 38, 17, 10, 46, 32, 24, 45, 37,  7, 18, 12, 45, 13,  6,
    34,  9, 48, 39, 35, 48, 23,  8, 57, 18, 43, 48, 51, 52, 10, 58, 24,
    14, 31, 38, 26, 23, 48, 59, 45, 59, 34, 58, 47, 46],
   [37, 35, 25,  5, 30, 22,  7, 28, 26, 51, 13, 43, 12, 19, 30, 25, 43,
    20, 32, 35, 46, 11, 20, 16,  4, 45, 35, 35,  9,  8, 13, 34, 52, 51,
    29,  9, 47, 51, 21, 26, 39, 48, 52, 38, 17,  4,  4, 33, 39, 31, 37,
    51, 20, 42, 21, 29, 11, 29, 14, 36, 30,  4, 47, 25, 39, 42,  9, 47,
    50, 29, 20, 44,  8, 29, 51, 20, 51, 48, 32, 43, 37,  9,  3, 26, 15,
    32, 26, 18, 21, 44,  4, 31, 10, 32, 33, 21, 44, 29,  6, 41, 13, 37,
    19, 51, 21, 26, 12,  3,  5, 26,  4, 14, 19, 23, 44,  8, 42, 34,  6,
    38, 41, 47, 13, 48, 34, 31, 17,  9, 28, 34, 22, 21, 29, 25, 10, 45,
    32,  9, 34, 10, 27, 15, 35, 36, 36, 35, 49, 48, 29, 34, 22, 22, 34,
    46, 23, 30, 13, 42,  9, 33, 21, 38, 13, 23,  5, 52, 16, 29, 47, 31,
    45, 25, 27, 21, 36, 16, 25, 13, 40, 51, 37, 36, 22, 20, 46, 52, 24,
    36,  3, 32, 30, 35, 42, 19, 46, 41, 47, 35, 34,  8],
   [36, 28, 17, 41, 18, 21, 21, 38, 21, 31, 29, 40, 35, 13, 17, 36, 32,
    26, 21, 28, 11, 10, 21, 33, 18,  9, 19, 19, 34, 39, 42, 42, 41, 26,
    15, 29, 30, 32, 13, 22, 35,  9, 13, 10, 21, 13, 25, 33, 39, 38, 15,
    29, 21, 25,  8, 15, 30, 25,  8, 16, 29, 23, 42, 33, 32, 25, 19, 27,
    34, 30, 23, 11,  8, 32, 35,  8, 15, 13, 22, 37, 16, 26, 41, 24, 40,
    39, 20, 27, 39, 21, 12, 29, 35, 41, 17, 26, 37, 34, 35, 40, 18, 41,
    29, 18,  9, 24, 14,  8, 29, 14, 10, 24, 18, 37, 41, 39, 34, 42, 11,
     9, 26, 14, 38, 33, 14, 11, 20, 16, 39, 23,  9, 13, 35, 32, 11, 37,
    22, 40, 11, 17, 31, 22, 12, 27, 41, 12, 17, 19, 29, 37, 31, 35, 14,
    32, 37, 39,  8, 22, 11, 12, 36, 42, 15, 35, 40, 19, 22, 41, 18,  9,
    36, 30, 12, 22, 35, 36,  9,  8, 31, 32, 28, 17, 32, 21, 33, 23, 29,
    19, 18, 22, 25, 13, 35, 32, 14, 20, 17, 25, 12, 15],
   [29, 15, 16, 18, 42, 22, 31, 31, 16, 41, 14, 23, 35, 13, 36, 22, 39,
    11, 20, 23, 41, 36, 27, 33, 17, 10, 42, 30, 14, 26, 36, 25, 28, 11,
    37, 34, 13, 35, 16, 24, 17, 19, 42, 16, 24, 40, 37, 17, 32, 37, 19,
    20, 25, 29, 27, 22, 41, 28, 25, 34, 17, 31, 21, 36, 37, 11, 10, 31,
    28, 24, 35, 20, 25, 33, 11, 26, 42, 24, 22, 11, 25, 33, 34, 19, 22,
    17, 12, 13, 22, 33, 29, 31, 20, 40, 17, 17, 31, 29, 30, 23, 30, 21,
    35, 42, 42, 28, 13, 15, 34, 22, 16, 29, 33, 18, 17, 40, 27, 20, 41,
    38, 25, 12, 41, 41, 25, 35, 11, 28, 36, 15, 29, 38, 29, 34, 37, 24,
    17, 41, 18, 35, 42, 32, 37, 30, 27, 36, 23, 15, 19, 26, 42, 15, 30,
    18, 29, 27, 29, 16, 37, 23, 33, 36, 31, 42, 12, 17, 27, 20, 23, 38,
    32, 12, 12, 23, 38, 15, 19, 41, 22, 41, 20, 40, 42, 42, 27, 21, 31,
    15, 22, 13, 25, 10, 15, 42, 13, 21, 14, 35, 26, 11],
   [29, 35,  7, 17, 29, 24, 18, 36, 16, 16, 18, 12, 12, 44, 27, 32, 19,
    17, 38, 39, 36, 20, 16, 20, 24, 15, 13, 34, 23, 26,  8,  5, 28, 31,
    11, 23, 39, 16, 34, 18, 23,  5,  8, 37, 33, 38, 32,  5, 33, 15, 32,
    33, 10, 38, 31, 16, 14, 11, 26, 31, 33, 20, 30,  6, 30, 14, 38, 12,
    20, 36, 26,  5, 38, 44, 13, 24, 30, 19, 14,  6, 22, 23, 16, 38, 21,
    40,  9, 31, 23, 43, 29, 42,  7, 37, 12, 25, 15, 31, 10, 25, 11, 39,
    45,  7, 22, 10, 45, 22, 27, 15, 18, 23, 16,  6, 21, 28, 36, 19, 14,
    43, 20, 33, 31, 22, 41, 23, 39, 20, 31, 20, 37,  8, 24, 37, 39,  9,
    11,  8, 44, 21, 40, 35, 23, 29, 34, 30, 33, 29, 38, 28, 11,  6, 30,
    22, 12, 27,  5, 25, 30, 14, 37, 39,  7, 21, 12, 18, 26, 36, 26, 30,
    17, 13,  7, 41, 11,  5, 11, 26, 15, 14,  9, 20, 21, 42, 26, 36, 44,
    22, 41,  7, 29,  7, 35, 36,  8, 13, 33, 17, 11, 42]]
W=[3373, 3703, 4275, 2673, 3198, 5010, 3973, 4177, 4022, 2919]
P=[V,R,W]

Mejor solución encontrada:
[ 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  1,  0,  0,  0,  6,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  1,  0,  0,  0,  0,  5,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  5,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0, 14,  0,  0, 51,  0,  0,  0,  0,  0,  0,  0]

Valor óptimo generado:
15460
